espTa2O5,espAl2O3,espSiO,Lambda,R
170.0,110.0,130.0,596.42147,11.102298548339682
170.0,110.0,130.0,604.83871,11.177670679495474
170.0,110.0,130.0,613.49693,11.255397500382907
170.0,110.0,140.0,596.42147,11.104205625718807
170.0,110.0,140.0,604.83871,11.178873995662519
170.0,110.0,140.0,613.49693,11.25587506923717
170.0,110.0,150.0,596.42147,11.106234138681378
170.0,110.0,150.0,604.83871,11.180153934541849
170.0,110.0,150.0,613.49693,11.256383047939996
170.0,110.0,160.0,596.42147,11.108380065715796
170.0,110.0,160.0,604.83871,11.181507958664115
170.0,110.0,160.0,613.49693,11.25692042942736
170.0,110.0,170.0,596.42147,11.110639183602997
170.0,110.0,170.0,604.83871,11.182933403288052
170.0,110.0,170.0,613.49693,11.257486156123795
170.0,110.0,180.0,596.42147,11.11300708124682
170.0,110.0,180.0,604.83871,11.184427485126614
170.0,110.0,180.0,613.49693,11.258079123405487
170.0,110.0,190.0,596.42147,11.115479173999734
170.0,110.0,190.0,604.83871,11.18598731138627
170.0,110.0,190.0,613.49693,11.258698183188098
170.0,110.0,200.0,596.42147,11.118050718419495
170.0,110.0,200.0,604.83871,11.187609889078312
170.0,110.0,200.0,613.49693,11.259342147621926
170.0,120.0,10.0,596.42147,11.091745120210403
170.0,120.0,10.0,604.83871,11.171011742701165
170.0,120.0,10.0,613.49693,11.252754722154066
170.0,120.0,20.0,596.42147,11.091968896076049
170.0,120.0,20.0,604.83871,11.171152939203942
170.0,120.0,20.0,613.49693,11.252810759444419
170.0,120.0,30.0,596.42147,11.092341338393883
170.0,120.0,30.0,604.83871,11.171387940385396
170.0,120.0,30.0,613.49693,11.252904025711437
170.0,120.0,40.0,596.42147,11.092861672137223
170.0,120.0,40.0,604.83871,11.171716257224405
170.0,120.0,40.0,613.49693,11.253034326874525
170.0,120.0,50.0,596.42147,11.093528816034047
170.0,120.0,50.0,604.83871,11.172137207466903
170.0,120.0,50.0,613.49693,11.253201392163106
170.0,120.0,60.0,596.42147,11.094341386310893
170.0,120.0,60.0,604.83871,11.172649917988265
170.0,120.0,60.0,613.49693,11.253404875054501
170.0,120.0,70.0,596.42147,11.095297701475557
170.0,120.0,70.0,604.83871,11.173253327810993
170.0,120.0,70.0,613.49693,11.253644354471446
170.0,120.0,80.0,596.42147,11.096395788114789
170.0,120.0,80.0,604.83871,11.173946191762901
170.0,120.0,80.0,613.49693,11.253919336233876
170.0,120.0,90.0,596.42147,11.097633387679624
170.0,120.0,90.0,604.83871,11.174727084758896
170.0,120.0,90.0,613.49693,11.25422925475808
170.0,120.0,100.0,596.42147,11.099007964225493
170.0,120.0,100.0,604.83871,11.175594406683956
170.0,120.0,100.0,613.49693,11.25457347499529
170.0,120.0,110.0,596.42147,11.10051671306975
170.0,120.0,110.0,604.83871,11.17654638785662
170.0,120.0,110.0,613.49693,11.254951294599213
170.0,120.0,120.0,596.42147,11.102156570325448
170.0,120.0,120.0,604.83871,11.177581095044053
170.0,120.0,120.0,613.49693,11.255361946313934
170.0,120.0,130.0,596.42147,11.103924223266326
170.0,120.0,130.0,604.83871,11.178696438002323
170.0,120.0,130.0,613.49693,11.255804600569117
170.0,120.0,140.0,596.42147,11.105816121473449
170.0,120.0,140.0,604.83871,11.179890176509476
170.0,120.0,140.0,613.49693,11.256278368271534
170.0,120.0,150.0,596.42147,11.107828488710892
170.0,120.0,150.0,604.83871,11.181159927859014
170.0,120.0,150.0,613.49693,11.256782303779087
170.0,120.0,160.0,596.42147,11.109957335475766
170.0,120.0,160.0,604.83871,11.182503174778311
170.0,120.0,160.0,613.49693,11.257315408043294
170.0,120.0,170.0,596.42147,11.112198472163326
170.0,120.0,170.0,604.83871,11.18391727373583
170.0,120.0,170.0,613.49693,11.257876631906209
170.0,120.0,180.0,596.42147,11.114547522787035
170.0,120.0,180.0,604.83871,11.185399463597701
170.0,120.0,180.0,613.49693,11.258464879536247
170.0,120.0,190.0,596.42147,11.116999939190316
170.0,120.0,190.0,604.83871,11.18694687459543
170.0,120.0,190.0,613.49693,11.259079011987042
170.0,120.0,200.0,596.42147,11.119551015686
170.0,120.0,200.0,604.83871,11.18855653756254
170.0,120.0,200.0,613.49693,11.259717850863574
170.0,130.0,10.0,596.42147,11.09360281666999
170.0,130.0,10.0,604.83871,11.172183900745814
170.0,130.0,10.0,613.49693,11.253219924978662
170.0,130.0,20.0,596.42147,11.093824657207925
170.0,130.0,20.0,604.83871,11.172323876109505
170.0,130.0,20.0,613.49693,11.253275477630597
170.0,130.0,30.0,596.42147,11.094193878454794
170.0,130.0,30.0,604.83871,11.172556844881482
170.0,130.0,30.0,613.49693,11.253367937284384
170.0,130.0,40.0,596.42147,11.094709712086756
170.0,130.0,40.0,604.83871,11.172882322269826
170.0,130.0,40.0,613.49693,11.253497111537897
170.0,130.0,50.0,596.42147,11.095371086183205
170.0,130.0,50.0,604.83871,11.173299631920917
170.0,130.0,50.0,613.49693,11.253662731962466
170.0,130.0,60.0,596.42147,11.096176628938204
170.0,130.0,60.0,604.83871,11.173807908261454
170.0,130.0,60.0,613.49693,11.253864455032184
170.0,130.0,70.0,596.42147,11.097124673401975
170.0,130.0,70.0,604.83871,11.174406099489715
170.0,130.0,70.0,613.49693,11.254101863311506
170.0,130.0,80.0,596.42147,11.098213263228345
170.0,130.0,80.0,604.83871,11.175092971202478
170.0,130.0,80.0,613.49693,11.254374466894268
170.0,130.0,90.0,596.42147,11.099440159401455
170.0,130.0,90.0,604.83871,11.175867110639407
170.0,130.0,90.0,613.49693,11.25468170508836
170.0,130.0,100.0,596.42147,11.10080284790886
170.0,130.0,100.0,604.83871,11.176726931524259
170.0,130.0,100.0,613.49693,11.255022948337007
170.0,130.0,110.0,596.42147,11.10229854832425
170.0,130.0,110.0,604.83871,11.177670679480423
170.0,130.0,110.0,613.49693,11.2553975003683
170.0,130.0,120.0,596.42147,11.103924223258643
170.0,130.0,120.0,604.83871,11.178696437994832
170.0,130.0,120.0,613.49693,11.255804600561857
170.0,130.0,130.0,596.42147,11.105676588636152
170.0,130.0,130.0,604.83871,11.179802134901038
170.0,130.0,130.0,613.49693,11.256243426521962
170.0,130.0,140.0,596.42147,11.107552124743457
170.0,130.0,140.0,604.83871,11.180985549351671
170.0,130.0,140.0,613.49693,11.256713096844662
170.0,130.0,150.0,596.42147,11.109547088003513
170.0,130.0,150.0,604.83871,11.182244319246927
170.0,130.0,150.0,613.49693,11.257212674066242
170.0,130.0,160.0,596.42147,11.111657523416635
170.0,130.0,160.0,604.83871,11.18357594908499
170.0,130.0,160.0,613.49693,11.257741167778455
170.0,130.0,170.0,596.42147,11.113879277612062
170.0,130.0,170.0,604.83871,11.184977818196904
170.0,130.0,170.0,613.49693,11.258297537897075
170.0,130.0,180.0,596.42147,11.116208012448931
170.0,130.0,180.0,604.83871,11.18644718932849
170.0,130.0,180.0,613.49693,11.258880698067815
170.0,130.0,190.0,596.42147,11.118639219105326
170.0,130.0,190.0,604.83871,11.187981217530345
170.0,130.0,190.0,613.49693,11.259489519194513
170.0,130.0,200.0,596.42147,11.121168232591419
170.0,130.0,200.0,604.83871,11.189576959315055
170.0,130.0,200.0,613.49693,11.260122833073277
170.0,140.0,10.0,596.42147,11.095591087399608
170.0,140.0,10.0,604.83871,11.173438447775254
170.0,140.0,10.0,613.49693,11.253717826153533
170.0,140.0,20.0,596.42147,11.09581085657894
170.0,140.0,20.0,604.83871,11.173577116168184
170.0,140.0,20.0,613.49693,11.253772860102544
170.0,140.0,30.0,596.42147,11.096176630351378
170.0,140.0,30.0,604.83871,11.173807909676055
170.0,140.0,30.0,613.49693,11.25386445644755
170.0,140.0,40.0,596.42147,11.096687647566942
170.0,140.0,40.0,604.83871,11.174130348033568
170.0,140.0,40.0,613.49693,11.253992424582853
170.0,140.0,50.0,596.42147,11.097342846313637
170.0,140.0,50.0,604.83871,11.174543761202344
170.0,140.0,50.0,613.49693,11.254156498586212
170.0,140.0,60.0,596.42147,11.098140867594458
170.0,140.0,60.0,604.83871,11.175047291691016
170.0,140.0,60.0,613.49693,11.254356338139274
170.0,140.0,70.0,596.42147,11.099080060024072
170.0,140.0,70.0,604.83871,11.175639897518725
170.0,140.0,70.0,613.49693,11.254591529704054
170.0,140.0,80.0,596.42147,11.100158485523052
170.0,140.0,80.0,604.83871,11.176320355808123
170.0,140.0,80.0,613.49693,11.254861587948817
170.0,140.0,90.0,596.42147,11.101373925981552
170.0,140.0,90.0,604.83871,11.177087266989908
170.0,140.0,90.0,613.49693,11.25516595741663
170.0,140.0,100.0,596.42147,11.102723890860855
170.0,140.0,100.0,604.83871,11.177939059599108
170.0,140.0,100.0,613.49693,11.255504014429091
170.0,140.0,110.0,596.42147,11.104205625695867
170.0,140.0,110.0,604.83871,11.178873995640165
170.0,140.0,110.0,613.49693,11.255875069215374
170.0,140.0,120.0,596.42147,11.1058161214583
170.0,140.0,120.0,604.83871,11.179890176494663
170.0,140.0,120.0,613.49693,11.25627836825719
170.0,140.0,130.0,596.42147,11.107552124735943
170.0,140.0,130.0,604.83871,11.180985549344307
170.0,140.0,130.0,613.49693,11.256713096837528
170.0,140.0,140.0,596.42147,11.109410148679723
170.0,140.0,140.0,604.83871,11.182157914077976
170.0,140.0,140.0,613.49693,11.257178381782376
170.0,140.0,150.0,596.42147,11.111386484666921
170.0,140.0,150.0,604.83871,11.183404930651477
170.0,140.0,150.0,613.49693,11.257673294381176
170.0,140.0,160.0,596.42147,11.113477214626293
170.0,140.0,160.0,604.83871,11.184724126863545
170.0,140.0,160.0,613.49693,11.258196853473248
170.0,140.0,170.0,596.42147,11.115678223967661
170.0,140.0,170.0,604.83871,11.18611290651488
170.0,140.0,170.0,613.49693,11.258748028685817
170.0,140.0,180.0,596.42147,11.117985215056116
170.0,140.0,180.0,604.83871,11.18756855790952
170.0,140.0,180.0,613.49693,11.259325743807963
170.0,140.0,190.0,596.42147,11.120393721169322
170.0,140.0,190.0,604.83871,11.189088262661743
170.0,140.0,190.0,613.49693,11.259928880286136
170.0,140.0,200.0,596.42147,11.122899120875045
170.0,140.0,200.0,604.83871,11.19066910476786
170.0,140.0,200.0,613.49693,11.26055628082416
170.0,150.0,10.0,596.42147,11.097705963803433
170.0,150.0,10.0,604.83871,11.174772879708975
170.0,150.0,10.0,613.49693,11.254247431865904
170.0,150.0,20.0,596.42147,11.09792352972785
170.0,150.0,20.0,604.83871,11.174910157908034
170.0,150.0,20.0,613.49693,11.254301914082887
170.0,150.0,30.0,596.42147,11.098285636503464
170.0,150.0,30.0,604.83871,11.175138637639046
170.0,150.0,30.0,613.49693,11.254392592146717
170.0,150.0,40.0,596.42147,11.098791530611122
170.0,150.0,40.0,604.83871,11.175457843451552
170.0,150.0,40.0,613.49693,11.254519277362656
170.0,150.0,50.0,596.42147,11.099440160784887
170.0,150.0,50.0,604.83871,11.175867112024456
170.0,150.0,50.0,613.49693,11.254681706474349
170.0,150.0,60.0,596.42147,11.100230181652051
170.0,150.0,60.0,604.83871,11.176365594462988
170.0,150.0,60.0,613.49693,11.254879542575173
170.0,150.0,70.0,596.42147,11.101159958382963
170.0,150.0,70.0,604.83871,11.176952259232586
170.0,150.0,70.0,613.49693,11.255112376273171
170.0,150.0,80.0,596.42147,11.102227572328033
170.0,150.0,80.0,604.83871,11.177625895715513
170.0,150.0,80.0,613.49693,11.25537972710204
170.0,150.0,90.0,596.42147,11.103430827614705
170.0,150.0,90.0,604.83871,11.178385118373667
170.0,150.0,90.0,613.49693,11.255681045173539
170.0,150.0,100.0,596.42147,11.10476725867263
170.0,150.0,100.0,604.83871,11.179228371496468
170.0,150.0,100.0,613.49693,11.25601571306182
170.0,150.0,110.0,596.42147,11.106234138651102
170.0,150.0,110.0,604.83871,11.18015393451235
170.0,150.0,110.0,613.49693,11.256383047911203
170.0,150.0,120.0,596.42147,11.107828488688353
170.0,150.0,120.0,604.83871,11.181159927837005
170.0,150.0,120.0,613.49693,11.25678230375772
170.0,150.0,130.0,596.42147,11.109547087988558
170.0,150.0,130.0,604.83871,11.182244319232403
170.0,150.0,130.0,613.49693,11.257212674052104
170.0,150.0,140.0,596.42147,11.111386484659494
170.0,150.0,140.0,604.83871,11.183404930644269
170.0,150.0,140.0,613.49693,11.257673294374172
170.0,150.0,150.0,596.42147,11.11334300725852
170.0,150.0,150.0,604.83871,11.184639445487868
170.0,150.0,150.0,613.49693,11.258163245323896
170.0,150.0,160.0,596.42147,11.115412776994265
170.0,150.0,160.0,604.83871,11.185945416346712
170.0,150.0,160.0,613.49693,11.258681555577164
170.0,150.0,170.0,596.42147,11.117591720526582
170.0,150.0,170.0,604.83871,11.187320273049174
170.0,150.0,170.0,613.49693,11.259227205090884
170.0,150.0,180.0,596.42147,11.1198755833057
170.0,150.0,180.0,604.83871,11.188761331084853
170.0,150.0,180.0,613.49693,11.259799128443621
170.0,150.0,190.0,596.42147,11.122259943389707
170.0,150.0,190.0,604.83871,11.190265800323255
170.0,150.0,190.0,613.49693,11.260396218295554
170.0,150.0,200.0,596.42147,11.124740225677494
170.0,150.0,200.0,604.83871,11.191830793994555
170.0,150.0,200.0,613.49693,11.261017328952688
170.0,160.0,10.0,596.42147,11.099943253154954
170.0,160.0,10.0,604.83871,11.176184551045617
170.0,160.0,10.0,613.49693,11.25480769217636
170.0,160.0,20.0,596.42147,11.10015848829595
170.0,160.0,20.0,604.83871,11.176320358583787
170.0,160.0,20.0,613.49693,11.25486159072593
170.0,160.0,30.0,596.42147,11.100516715822161
170.0,160.0,30.0,604.83871,11.176546390612229
170.0,160.0,30.0,613.49693,11.25495129735677
170.0,160.0,40.0,596.42147,11.101017190287056
170.0,160.0,40.0,604.83871,11.176862176773954
170.0,160.0,40.0,613.49693,11.255076625395418
170.0,160.0,50.0,596.42147,11.101658871686737
170.0,160.0,50.0,604.83871,11.17726706085409
170.0,160.0,50.0,613.49693,11.25523731440591
170.0,160.0,60.0,596.42147,11.102440429061513
170.0,160.0,60.0,604.83871,11.17776020305201
170.0,160.0,60.0,613.49693,11.255433031090934
170.0,160.0,70.0,596.42147,11.103360245095761
170.0,160.0,70.0,604.83871,11.178340582883987
170.0,160.0,70.0,613.49693,11.255663370444243
170.0,160.0,80.0,596.42147,11.104416421694182
170.0,160.0,80.0,604.83871,11.179007002701619
170.0,160.0,80.0,613.49693,11.25592785714675
170.0,160.0,90.0,596.42147,11.105606786508815
170.0,160.0,90.0,604.83871,11.17975809181008
170.0,160.0,90.0,613.49693,11.256225947201273
170.0,160.0,100.0,596.42147,11.106928900382819
170.0,160.0,100.0,604.83871,11.180592311165137
170.0,160.0,100.0,613.49693,11.25655702979633
170.0,160.0,110.0,596.42147,11.1083800656783
170.0,160.0,110.0,604.83871,11.181507958627586
170.0,160.0,110.0,613.49693,11.256920429391835
170.0,160.0,120.0,596.42147,11.109957335446019
170.0,160.0,120.0,604.83871,11.18250317474934
170.0,160.0,120.0,613.49693,11.257315408015065
170.0,160.0,130.0,596.42147,11.111657523394559
170.0,160.0,130.0,604.83871,11.183575949063451
170.0,160.0,130.0,613.49693,11.257741167757484
170.0,160.0,140.0,596.42147,11.113477214611665
170.0,160.0,140.0,604.83871,11.184724126849334
170.0,160.0,140.0,613.49693,11.25819685345938
170.0,160.0,150.0,596.42147,11.11541277698705
170.0,160.0,150.0,604.83871,11.185945416339711
170.0,160.0,150.0,613.49693,11.25868155557025
170.0,160.0,160.0,596.42147,11.117460373282746
170.0,160.0,160.0,604.83871,11.187237396337256
170.0,160.0,160.0,613.49693,11.259194313171792
170.0,160.0,170.0,596.42147,11.119615973796279
170.0,160.0,170.0,604.83871,11.188597524204699
170.0,160.0,170.0,613.49693,11.259734117148678
170.0,160.0,180.0,596.42147,11.12187536955689
170.0,160.0,180.0,604.83871,11.19002314419063
170.0,160.0,180.0,613.49693,11.26029991349313
170.0,160.0,190.0,596.42147,11.124234185994878
170.0,160.0,190.0,604.83871,11.19151149605535
170.0,160.0,190.0,613.49693,11.260890606728415
170.0,160.0,200.0,596.42147,11.126687897022236
170.0,160.0,200.0,604.83871,11.193059723954883
170.0,160.0,200.0,613.49693,11.261505063434376
170.0,170.0,10.0,596.42147,11.102298552432648
170.0,170.0,10.0,604.83871,11.177670683593192
170.0,170.0,10.0,613.49693,11.255397504483437
170.0,170.0,20.0,596.42147,11.102511333848796
170.0,170.0,20.0,604.83871,11.17780494289778
170.0,170.0,20.0,613.49693,11.255450788579013
170.0,170.0,30.0,596.42147,11.10286547750759
170.0,170.0,30.0,604.83871,11.178028398115089
170.0,170.0,30.0,613.49693,11.255539472536682
170.0,170.0,40.0,596.42147,11.103360246460669
170.0,170.0,40.0,604.83871,11.178340584250252
170.0,170.0,40.0,613.49693,11.255663371811238
170.0,170.0,50.0,596.42147,11.10399461256044
170.0,170.0,50.0,604.83871,11.178740852569424
170.0,170.0,50.0,613.49693,11.255822228935564
170.0,170.0,60.0,596.42147,11.10476726002044
170.0,170.0,60.0,604.83871,11.179228372845891
170.0,170.0,60.0,613.49693,11.256015714412117
170.0,170.0,70.0,596.42147,11.10567658996274
170.0,170.0,70.0,604.83871,11.179802136229542
170.0,170.0,70.0,613.49693,11.256243427851757
170.0,170.0,80.0,596.42147,11.106720725930863
170.0,170.0,80.0,604.83871,11.180460958725567
170.0,170.0,80.0,613.49693,11.256504899354182
170.0,170.0,90.0,596.42147,11.107897520341782
170.0,170.0,90.0,604.83871,11.181203485265218
170.0,170.0,90.0,613.49693,11.256799591123816
170.0,170.0,100.0,596.42147,11.109204561845793
170.0,170.0,100.0,604.83871,11.182028194349765
170.0,170.0,100.0,613.49693,11.257126899312635
170.0,170.0,110.0,596.42147,11.110639183558565
170.0,170.0,110.0,604.83871,11.182933403244713
170.0,170.0,110.0,613.49693,11.257486156081585
170.0,170.0,120.0,596.42147,11.112198472126575
170.0,170.0,120.0,604.83871,11.183917273699988
170.0,170.0,120.0,613.49693,11.257876631871337
170.0,170.0,130.0,596.42147,11.113879277582932
170.0,170.0,130.0,604.83871,11.184977818168505
170.0,170.0,130.0,613.49693,11.25829753786944
170.0,170.0,140.0,596.42147,11.115678223946043
170.0,170.0,140.0,604.83871,11.18611290649375
170.0,170.0,140.0,613.49693,11.258748028665233
170.0,170.0,150.0,596.42147,11.117591720512332
170.0,170.0,150.0,604.83871,11.187320273035212
170.0,170.0,150.0,613.49693,11.259227205077323
170.0,170.0,160.0,596.42147,11.119615973789248
170.0,170.0,160.0,604.83871,11.188597524197796
170.0,170.0,160.0,613.49693,11.259734117142001
170.0,170.0,170.0,596.42147,11.121747000013674
170.0,170.0,170.0,604.83871,11.189942146330521
170.0,170.0,170.0,613.49693,11.260267767247964
170.0,170.0,180.0,596.42147,11.123980638198073
170.0,170.0,180.0,604.83871,11.1913515139583
170.0,170.0,180.0,613.49693,11.260827113403531
170.0,170.0,190.0,596.42147,11.126312563643648
170.0,170.0,190.0,604.83871,11.192822898308709
170.0,170.0,190.0,613.49693,11.261411072620433
170.0,170.0,200.0,596.42147,11.12873830186078
170.0,170.0,200.0,604.83871,11.19435347609489
170.0,170.0,200.0,613.49693,11.262018524399776
170.0,180.0,10.0,596.42147,11.104767262739028
170.0,180.0,10.0,604.83871,11.17922837556699
170.0,180.0,10.0,613.49693,11.256015717134458
170.0,180.0,20.0,596.42147,11.104977472279923
170.0,180.0,20.0,604.83871,11.179361012088318
170.0,180.0,20.0,613.49693,11.256068357189196
170.0,180.0,30.0,596.42147,11.105327335427262
170.0,180.0,30.0,604.83871,11.17958176641731
170.0,180.0,30.0,613.49693,11.256155969230454
170.0,180.0,40.0,596.42147,11.105816124139974
170.0,180.0,40.0,604.83871,11.179890179179477
170.0,180.0,40.0,613.49693,11.256278370943742
170.0,180.0,50.0,596.42147,11.106442822697703
170.0,180.0,50.0,604.83871,11.180285609482118
170.0,180.0,50.0,613.49693,11.256435307973886
170.0,180.0,60.0,596.42147,11.107206131217795
170.0,180.0,60.0,604.83871,11.180767237133459
170.0,180.0,60.0,613.49693,11.25662645480599
170.0,180.0,70.0,596.42147,11.108104470147813
170.0,180.0,70.0,604.83871,11.181334065477348
170.0,180.0,70.0,613.49693,11.256851415890278
170.0,180.0,80.0,596.42147,11.109135985711951
170.0,180.0,80.0,604.83871,11.18198492482973
170.0,180.0,80.0,613.49693,11.257109727006235
170.0,180.0,90.0,596.42147,11.110298556284926
170.0,180.0,90.0,604.83871,11.182718476500543
170.0,180.0,90.0,613.49693,11.257400856858427
170.0,180.0,100.0,596.42147,11.111589799662795
170.0,180.0,100.0,604.83871,11.183533217381296
170.0,180.0,100.0,613.49693,11.257724208897566
170.0,180.0,110.0,596.42147,11.11300708119562
170.0,180.0,110.0,604.83871,11.184427485076627
170.0,180.0,110.0,613.49693,11.258079123356898
170.0,180.0,120.0,596.42147,11.114547522743464
170.0,180.0,120.0,604.83871,11.185399463555205
170.0,180.0,120.0,613.49693,11.258464879494934
170.0,180.0,130.0,596.42147,11.11620801241286
170.0,180.0,130.0,604.83871,11.186447189293395
170.0,180.0,130.0,613.49693,11.258880698033696
